orderNumber,productCode,quantityOrdered,priceEach,orderLineNumber,orderDate,requiredDate,shippedDate,status,comments,customerNumber,customerName,contactLastName,contactFirstName,phone,addressLine1,addressLine2,city,state,postalCode,country,salesRepEmployeeNumber,creditLimit,productName,productLine,productScale,productVendor,productDescription,quantityInStock,buyPrice,MSRP
10244,S18_3136,29,85.87,2,2004-04-29,2004-05-09,2004-05-04,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Trucks and Buses,1:32,Highway 66 Mini Classics,*,26.0,76.71816211352018,116.77040725900602
10244,S18_3320,36,87.3,5,2004-04-29,2004-05-09,2004-05-04,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Trucks and Buses,1:32,Red Start Diecast,*,16.0,24.494822118886127,54.533972251021495
10244,S24_2022,39,42.11,9,2004-04-29,2004-05-09,2004-05-04,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Trucks and Buses,1:18,Welly Diecast Productions,*,2864.0,101.14770689707797,205.63517643757305
10244,S24_4258,40,97.39,4,2004-04-29,2004-05-09,2004-05-04,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Classic Cars,1:18,Gearbox Collectibles,*,9581.0,86.3786640985903,168.78352137821227
10245,S10_1949,34,195.01,9,2004-05-04,2004-05-12,2004-05-09,Shipped,,455,Super Scale Inc.,Murphy,Leslie,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,1286.0,95400,*,Vintage Cars,1:50,Studio M Art Models,*,5227.0,17.435980275796787,33.92552800206117
10245,S10_4962,28,147.74,2,2004-05-04,2004-05-12,2004-05-09,Shipped,,455,Super Scale Inc.,Murphy,Leslie,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,1286.0,95400,*,Vintage Cars,1:32,Carousel DieCast Legends,*,3389.0,15.918813967741816,35.0404114605173
10245,S12_1666,38,120.27,6,2004-05-04,2004-05-12,2004-05-09,Shipped,,455,Super Scale Inc.,Murphy,Leslie,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,1286.0,95400,*,Vintage Cars,1:50,Studio M Art Models,*,7932.0,22.94929787898249,35.829387864887934
10245,S18_1097,29,114.34,8,2004-05-04,2004-05-12,2004-05-09,Shipped,,455,Super Scale Inc.,Murphy,Leslie,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,1286.0,95400,*,Classic Cars,1:18,Red Start Diecast,*,9712.0,99.43012388804244,205.1164800068545
10245,S18_4600,21,111.39,3,2004-05-04,2004-05-12,2004-05-09,Shipped,,455,Super Scale Inc.,Murphy,Leslie,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,1286.0,95400,*,Classic Cars,1:18,Min Lin Diecast,*,9664.0,101.28046419116896,200.2155324345188
10245,S18_4668,45,48.8,7,2004-05-04,2004-05-12,2004-05-09,Shipped,,455,Super Scale Inc.,Murphy,Leslie,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,1286.0,95400,*,Trucks and Buses,1:12,Red Start Diecast,*,32.0,90.73124823006184,185.1359006155371
10245,S32_1268,37,81.86,1,2004-05-04,2004-05-12,2004-05-09,Shipped,,455,Super Scale Inc.,Murphy,Leslie,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,1286.0,95400,*,Classic Cars,1:18,Min Lin Diecast,*,9762.0,69.06119857215974,138.9947734692296
10245,S32_3522,44,54.94,5,2004-05-04,2004-05-12,2004-05-09,Shipped,,455,Super Scale Inc.,Murphy,Leslie,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,1286.0,95400,*,Trucks and Buses,1:18,Red Start Diecast,*,2881.0,77.9,122.8334096254262
10245,S700_2824,44,81.93,4,2004-05-04,2004-05-12,2004-05-09,Shipped,,455,Super Scale Inc.,Murphy,Leslie,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,1286.0,95400,,,,,,,,
10246,S12_4473,46,99.54,5,2004-05-05,2004-05-13,2004-05-06,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Classic Cars,1:10,Motor City Art Classics,*,6624.0,103.21459492712884,212.79967072628625
10246,S18_2238,40,144.08,4,2004-05-05,2004-05-13,2004-05-06,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Vintage Cars,1:50,Studio M Art Models,*,9160.0,16.044046839070116,34.27395968413069
10246,S18_2319,22,100.64,8,2004-05-05,2004-05-13,2004-05-06,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Classic Cars,1:18,Gearbox Collectibles,*,9712.0,72.85796895108716,143.42995999943065
10246,S18_2432,30,57.73,11,2004-05-05,2004-05-13,2004-05-06,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Vintage Cars,1:32,Carousel DieCast Legends,*,593.0,15.993084653791923,35.16011005180424
10246,S18_3232,36,145.63,9,2004-05-05,2004-05-13,2004-05-06,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Trucks and Buses,1:32,Welly Diecast Productions,*,4101.0,49.36988239212934,62.67888722685704
10246,S24_1444,44,46.24,2,2004-05-05,2004-05-13,2004-05-06,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Vintage Cars,1:32,Red Start Diecast,*,51.0,33.11226241420189,60.54169649273652
10246,S24_2300,29,118.84,10,2004-05-05,2004-05-13,2004-05-06,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Vintage Cars,1:18,Welly Diecast Productions,*,6763.0,71.97340832949074,117.44
10246,S24_2840,49,34.65,6,2004-05-05,2004-05-13,2004-05-06,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Classic Cars,1:18,Gearbox Collectibles,*,9771.0,94.80870019670574,152.25099017390812
10246,S24_4048,46,100.54,1,2004-05-05,2004-05-13,2004-05-06,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Vintage Cars,1:32,Autoart Studio Design,*,20.0,26.267688619807817,50.2245273877395
10246,S32_2509,35,45.45,7,2004-05-05,2004-05-13,2004-05-06,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Classic Cars,1:18,Red Start Diecast,*,8909.0,93.83684250591509,208.54269086899245
10246,S50_1392,22,113.44,3,2004-05-05,2004-05-13,2004-05-06,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Trucks and Buses,1:10,Motor City Art Classics,*,4732.0,102.75278077898152,210.96654390762424
10247,S12_1108,44,195.33,2,2004-05-05,2004-05-11,2004-05-08,Shipped,,334,Suominen Souveniers,Suominen,Kalle,+358 9 8045 555,Software Engineering Center,SEC Oy,Espoo,,FIN-02271,Finland,1501.0,98800,*,Vintage Cars,1:18,Studio M Art Models,*,9444.0,16.186669156448907,34.79863608943764
10247,S12_3148,25,140.5,3,2004-05-05,2004-05-11,2004-05-08,Shipped,,334,Suominen Souveniers,Suominen,Kalle,+358 9 8045 555,Software Engineering Center,SEC Oy,Espoo,,FIN-02271,Finland,1501.0,98800,*,Classic Cars,1:10,Gearbox Collectibles,*,6627.0,103.12321224064144,214.0068098498034
10247,S12_3891,27,167.83,1,2004-05-05,2004-05-11,2004-05-08,Shipped,,334,Suominen Souveniers,Suominen,Kalle,+358 9 8045 555,Software Engineering Center,SEC Oy,Espoo,,FIN-02271,Finland,1501.0,98800,*,Classic Cars,1:18,Min Lin Diecast,*,9695.0,91.1760384427472,148.6503437158039
10247,S18_4027,48,143.62,5,2004-05-05,2004-05-11,2004-05-08,Shipped,,334,Suominen Souveniers,Suominen,Kalle,+358 9 8045 555,Software Engineering Center,SEC Oy,Espoo,,FIN-02271,Finland,1501.0,98800,*,Trucks and Buses,1:32,Exoto Designs,*,2714.0,33.089306258769675,62.240806285820575
10247,S32_3207,40,58.41,6,2004-05-05,2004-05-11,2004-05-08,Shipped,,334,Suominen Souveniers,Suominen,Kalle,+358 9 8045 555,Software Engineering Center,SEC Oy,Espoo,,FIN-02271,Finland,1501.0,98800,*,Vintage Cars,1:18,Min Lin Diecast,*,9770.0,44.586769428031,68.96250962315315
10247,S50_1514,49,51.55,4,2004-05-05,2004-05-11,2004-05-08,Shipped,,334,Suominen Souveniers,Suominen,Kalle,+358 9 8045 555,Software Engineering Center,SEC Oy,Espoo,,FIN-02271,Finland,1501.0,98800,*,Vintage Cars,1:18,Studio M Art Models,*,6505.0,22.385539638103182,45.47422337466433
10248,S10_4757,20,126.48,3,2004-05-07,2004-05-14,,Cancelled,Order was mistakenly placed. The warehouse noticed the lack of documentation.,131,Land of Toys Inc.,Lee,Kwai,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,1323.0,114900,*,Trucks and Buses,1:10,Welly Diecast Productions,*,2855.0,103.05127751457846,213.39418037547185
10248,S18_3029,21,80.86,1,2004-05-07,2004-05-14,,Cancelled,Order was mistakenly placed. The warehouse noticed the lack of documentation.,131,Land of Toys Inc.,Lee,Kwai,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,1323.0,114900,*,Classic Cars,1:10,Min Lin Diecast,*,7867.0,103.3788833474543,212.07115285698
10248,S18_3140,32,133.86,12,2004-05-07,2004-05-14,,Cancelled,Order was mistakenly placed. The warehouse noticed the lack of documentation.,131,Land of Toys Inc.,Lee,Kwai,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,1323.0,114900,*,Trucks and Buses,1:10,Motor City Art Classics,*,1898.0,102.36510595569348,194.310332212476
10248,S18_3259,42,95.8,14,2004-05-07,2004-05-14,,Cancelled,Order was mistakenly placed. The warehouse noticed the lack of documentation.,131,Land of Toys Inc.,Lee,Kwai,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,1323.0,114900,*,Trucks and Buses,1:12,Red Start Diecast,*,148.0,99.38581889454464,208.44195514880167
10248,S18_4522,42,87.77,11,2004-05-07,2004-05-14,,Cancelled,Order was mistakenly placed. The warehouse noticed the lack of documentation.,131,Land of Toys Inc.,Lee,Kwai,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,1323.0,114900,*,Trucks and Buses,1:32,Classic Metal Creations,*,22.0,33.3,56.26010797028922
10248,S24_2011,48,122.89,10,2004-05-07,2004-05-14,,Cancelled,Order was mistakenly placed. The warehouse noticed the lack of documentation.,131,Land of Toys Inc.,Lee,Kwai,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,1323.0,114900,*,Classic Cars,1:18,Gearbox Collectibles,*,9764.0,89.4251199730417,170.25998549699517
10248,S24_3151,30,85.85,5,2004-05-07,2004-05-14,,Cancelled,Order was mistakenly placed. The warehouse noticed the lack of documentation.,131,Land of Toys Inc.,Lee,Kwai,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,1323.0,114900,*,Classic Cars,1:10,Motor City Art Classics,*,7322.0,101.7825520549365,169.25336774408825
10248,S24_3816,23,83.02,2,2004-05-07,2004-05-14,,Cancelled,Order was mistakenly placed. The warehouse noticed the lack of documentation.,131,Land of Toys Inc.,Lee,Kwai,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,1323.0,114900,*,Classic Cars,1:18,Min Lin Diecast,*,9576.0,102.45462953285136,211.3478432348179
10248,S700_1138,36,66.0,6,2004-05-07,2004-05-14,,Cancelled,Order was mistakenly placed. The warehouse noticed the lack of documentation.,131,Land of Toys Inc.,Lee,Kwai,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,1323.0,114900,*,Motorcycles,1:32,Highway 66 Mini Classics,*,15.0,32.70085631887025,79.81734721710464
10248,S700_1938,40,81.41,13,2004-05-07,2004-05-14,,Cancelled,Order was mistakenly placed. The warehouse noticed the lack of documentation.,131,Land of Toys Inc.,Lee,Kwai,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,1323.0,114900,*,Trucks and Buses,1:12,Red Start Diecast,*,1639.0,102.32309568100568,212.143631487222
10248,S700_2610,32,69.39,4,2004-05-07,2004-05-14,,Cancelled,Order was mistakenly placed. The warehouse noticed the lack of documentation.,131,Land of Toys Inc.,Lee,Kwai,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,1323.0,114900,,,,,,,,
10248,S700_3505,30,84.14,7,2004-05-07,2004-05-14,,Cancelled,Order was mistakenly placed. The warehouse noticed the lack of documentation.,131,Land of Toys Inc.,Lee,Kwai,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,1323.0,114900,,,,,,,,
10248,S700_3962,35,92.36,8,2004-05-07,2004-05-14,,Cancelled,Order was mistakenly placed. The warehouse noticed the lack of documentation.,131,Land of Toys Inc.,Lee,Kwai,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,1323.0,114900,,,,,,,,
10248,S72_3212,23,53.51,9,2004-05-07,2004-05-14,,Cancelled,Order was mistakenly placed. The warehouse noticed the lack of documentation.,131,Land of Toys Inc.,Lee,Kwai,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,1323.0,114900,,,,,,,,
10249,S18_3856,46,88.93,5,2004-05-08,2004-05-17,2004-05-11,Shipped,Can we deliver the new Ford Mustang models by end-of-quarter?,173,Cambridge Collectables Co.,Tseng,Jerry,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,1188.0,43400,*,Trucks and Buses,1:12,Welly Diecast Productions,*,2607.0,95.47850191458072,164.1133884490461
10249,S24_2841,20,54.81,1,2004-05-08,2004-05-17,2004-05-11,Shipped,Can we deliver the new Ford Mustang models by end-of-quarter?,173,Cambridge Collectables Co.,Tseng,Jerry,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,1188.0,43400,*,Vintage Cars,1:18,Second Gear Diecast,*,3568.0,60.24125029504199,76.51211783886293
10249,S24_3420,25,65.75,2,2004-05-08,2004-05-17,2004-05-11,Shipped,Can we deliver the new Ford Mustang models by end-of-quarter?,173,Cambridge Collectables Co.,Tseng,Jerry,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,1188.0,43400,*,Trucks and Buses,1:10,Motor City Art Classics,*,6618.0,103.022047100954,199.41867626902965
10249,S700_2047,40,85.99,4,2004-05-08,2004-05-17,2004-05-11,Shipped,Can we deliver the new Ford Mustang models by end-of-quarter?,173,Cambridge Collectables Co.,Tseng,Jerry,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,1188.0,43400,,,,,,,,
10249,S72_1253,32,49.16,3,2004-05-08,2004-05-17,2004-05-11,Shipped,Can we deliver the new Ford Mustang models by end-of-quarter?,173,Cambridge Collectables Co.,Tseng,Jerry,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,1188.0,43400,,,,,,,,
10250,S18_1662,45,148.23,14,2004-05-11,2004-05-19,2004-05-15,Shipped,,450,The Sharp Gifts Warehouse,Frick,Sue,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,1165.0,77600,*,Vintage Cars,1:32,Autoart Studio Design,*,550.0,23.447387505088827,38.00587813983215
10250,S18_2581,27,84.48,4,2004-05-11,2004-05-19,2004-05-15,Shipped,,450,The Sharp Gifts Warehouse,Frick,Sue,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,1165.0,77600,*,Vintage Cars,1:32,Highway 66 Mini Classics,*,26.0,27.16694400129285,44.36794071016261
10250,S24_1785,31,95.2,6,2004-05-11,2004-05-19,2004-05-15,Shipped,,450,The Sharp Gifts Warehouse,Frick,Sue,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,1165.0,77600,*,Trucks and Buses,1:18,Motor City Art Classics,*,6627.0,101.53780451040632,212.10430115281773
10250,S24_2000,32,63.22,1,2004-05-11,2004-05-19,2004-05-15,Shipped,,450,The Sharp Gifts Warehouse,Frick,Sue,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,1165.0,77600,*,Vintage Cars,1:18,Min Lin Diecast,*,9739.0,60.76413791326473,91.76911538638934
10250,S24_3949,40,61.42,13,2004-05-11,2004-05-19,2004-05-15,Shipped,,450,The Sharp Gifts Warehouse,Frick,Sue,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,1165.0,77600,*,Vintage Cars,1:24,Carousel DieCast Legends,*,1486.0,15.919722742584774,34.179131035183346
10250,S24_4278,37,72.45,5,2004-05-11,2004-05-19,2004-05-15,Shipped,,450,The Sharp Gifts Warehouse,Frick,Sue,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,1165.0,77600,*,Trucks and Buses,1:12,Welly Diecast Productions,*,740.0,101.0020790584118,189.3249032143667
10250,S32_1374,31,99.89,2,2004-05-11,2004-05-19,2004-05-15,Shipped,,450,The Sharp Gifts Warehouse,Frick,Sue,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,1165.0,77600,*,Classic Cars,1:18,Studio M Art Models,*,9359.0,20.82355274844421,42.79560362332779
10250,S32_4289,50,62.6,7,2004-05-11,2004-05-19,2004-05-15,Shipped,,450,The Sharp Gifts Warehouse,Frick,Sue,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,1165.0,77600,*,Classic Cars,1:18,Gearbox Collectibles,*,9437.0,77.9,149.0344687116821
10250,S50_1341,36,36.66,8,2004-05-11,2004-05-19,2004-05-15,Shipped,,450,The Sharp Gifts Warehouse,Frick,Sue,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,1165.0,77600,*,Trucks and Buses,1:32,Autoart Studio Design,*,482.0,61.43803904629468,94.57902763166648
10250,S700_1691,31,91.34,9,2004-05-11,2004-05-19,2004-05-15,Shipped,,450,The Sharp Gifts Warehouse,Frick,Sue,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,1165.0,77600,*,Classic Cars,1:18,Min Lin Diecast,*,9764.0,47.03637502775394,68.24552369300221
10250,S700_2466,35,90.75,11,2004-05-11,2004-05-19,2004-05-15,Shipped,,450,The Sharp Gifts Warehouse,Frick,Sue,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,1165.0,77600,,,,,,,,
10250,S700_2834,44,98.48,3,2004-05-11,2004-05-19,2004-05-15,Shipped,,450,The Sharp Gifts Warehouse,Frick,Sue,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,1165.0,77600,,,,,,,,
10250,S700_3167,44,76.0,10,2004-05-11,2004-05-19,2004-05-15,Shipped,,450,The Sharp Gifts Warehouse,Frick,Sue,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,1165.0,77600,,,,,,,,
10250,S700_4002,38,65.89,12,2004-05-11,2004-05-19,2004-05-15,Shipped,,450,The Sharp Gifts Warehouse,Frick,Sue,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,1165.0,77600,,,,,,,,
10251,S10_1678,59,93.79,2,2004-05-18,2004-05-24,2004-05-24,Shipped,,328,Tekni Collectables Inc.,Brown,William,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,1323.0,43000,*,Vintage Cars,1:50,Carousel DieCast Legends,*,6636.0,15.990103455534609,40.09642116141407
10251,S10_2016,44,115.37,5,2004-05-18,2004-05-24,2004-05-24,Shipped,,328,Tekni Collectables Inc.,Brown,William,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,1323.0,43000,*,Vintage Cars,1:18,Studio M Art Models,*,7919.0,15.942893176776394,34.00734874868129
10251,S10_4698,43,172.36,4,2004-05-18,2004-05-24,2004-05-24,Shipped,,328,Tekni Collectables Inc.,Brown,William,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,1323.0,43000,*,Trucks and Buses,1:32,Welly Diecast Productions,*,24.0,32.59215045060954,55.370045274079686
10251,S12_2823,46,129.53,1,2004-05-18,2004-05-24,2004-05-24,Shipped,,328,Tekni Collectables Inc.,Brown,William,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,1323.0,43000,*,Classic Cars,1:18,Gearbox Collectibles,*,9769.0,95.42810526454146,191.12653282342603
10251,S18_2625,44,58.15,6,2004-05-18,2004-05-24,2004-05-24,Shipped,,328,Tekni Collectables Inc.,Brown,William,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,1323.0,43000,*,Vintage Cars,1:24,Carousel DieCast Legends,*,6638.0,15.92148036192097,33.62114460686405
10251,S24_1578,50,91.29,3,2004-05-18,2004-05-24,2004-05-24,Shipped,,328,Tekni Collectables Inc.,Brown,William,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,1323.0,43000,*,Trucks and Buses,1:32,Autoart Studio Design,*,25.0,77.9,123.6233913267614
10252,S18_3278,20,74.78,2,2004-05-26,2004-06-04,2004-05-29,Shipped,,406,Auto Canal+ Petit,Perrier,Dominique,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,1337.0,95000,*,Vintage Cars,1:50,Studio M Art Models,*,7693.0,16.20675014856498,33.69227691995543
10252,S18_3482,41,145.52,1,2004-05-26,2004-06-04,2004-05-29,Shipped,,406,Auto Canal+ Petit,Perrier,Dominique,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,1337.0,95000,*,Vintage Cars,1:24,Carousel DieCast Legends,*,6971.0,15.932137155876465,33.35924691612384
10252,S18_3782,31,50.36,5,2004-05-26,2004-06-04,2004-05-29,Shipped,,406,Auto Canal+ Petit,Perrier,Dominique,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,1337.0,95000,*,Classic Cars,1:18,Min Lin Diecast,*,9763.0,66.9296862153512,102.68290066552892
10252,S18_4721,26,127.97,4,2004-05-26,2004-06-04,2004-05-29,Shipped,,406,Auto Canal+ Petit,Perrier,Dominique,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,1337.0,95000,*,Trucks and Buses,1:12,Red Start Diecast,*,129.0,98.56237976626088,195.64172117068023
10252,S24_2360,47,63.03,8,2004-05-26,2004-06-04,2004-05-29,Shipped,,406,Auto Canal+ Petit,Perrier,Dominique,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,1337.0,95000,*,Classic Cars,1:18,Motor City Art Classics,*,9133.0,103.00066937755342,211.38111948927
10252,S24_4620,38,69.52,3,2004-05-26,2004-06-04,2004-05-29,Shipped,,406,Auto Canal+ Petit,Perrier,Dominique,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,1337.0,95000,*,Vintage Cars,1:32,Studio M Art Models,*,78.0,38.65365839183748,54.35900483264888
10252,S32_2206,36,36.21,6,2004-05-26,2004-06-04,2004-05-29,Shipped,,406,Auto Canal+ Petit,Perrier,Dominique,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,1337.0,95000,*,Trucks and Buses,1:32,Welly Diecast Productions,*,1897.0,33.232069456659175,53.94845643343693
10252,S32_4485,25,93.89,9,2004-05-26,2004-06-04,2004-05-29,Shipped,,406,Auto Canal+ Petit,Perrier,Dominique,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,1337.0,95000,*,Vintage Cars,1:18,Min Lin Diecast,*,7968.0,52.20275716464802,69.00231279996977
10252,S50_4713,48,72.41,7,2004-05-26,2004-06-04,2004-05-29,Shipped,,406,Auto Canal+ Petit,Perrier,Dominique,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,1337.0,95000,*,Classic Cars,1:10,Motor City Art Classics,*,6867.0,103.28391063597878,208.8998088094502
10253,S12_1099,24,157.6,13,2004-06-01,2004-06-09,2004-06-02,Cancelled,"Customer disputed the order and we agreed to cancel it. We must be more cautions with this customer going forward, since they are very hard to please. We must cover the shipping fees.",201,"UK Collectables, Ltd.",Devon,Elizabeth,(171) 555-2282,"12, Berkeley Gardens Blvd",,Liverpool,,WX1 6LT,UK,1501.0,92700,*,Trucks and Buses,1:12,Red Start Diecast,*,171.0,101.83273906318328,209.45678331472223
10253,S12_3380,22,102.17,11,2004-06-01,2004-06-09,2004-06-02,Cancelled,"Customer disputed the order and we agreed to cancel it. We must be more cautions with this customer going forward, since they are very hard to please. We must cover the shipping fees.",201,"UK Collectables, Ltd.",Devon,Elizabeth,(171) 555-2282,"12, Berkeley Gardens Blvd",,Liverpool,,WX1 6LT,UK,1501.0,92700,*,Trucks and Buses,1:32,Welly Diecast Productions,*,40.0,66.64467294805083,118.1725803028773
